# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1350       9.670037537947e-11       3.599309814908e-12      -8.558138117335e-12       0.000000000000e+00       1.833339511001e-15       5.358549628173e-16      -8.409055052683e-17 
 1351       9.693329366175e-11       3.574858927401e-12      -8.600210803404e-12       0.000000000000e+00       1.827869293548e-15       5.372195597141e-16      -8.352676205539e-17 
 1352       9.716874516564e-11       3.550123180002e-12      -8.640280049218e-12       0.000000000000e+00       1.822418828574e-15       5.385585310878e-16      -8.295711985055e-17 
 1353       9.740655226980e-11       3.525112366164e-12      -8.678324672590e-12       0.000000000000e+00       1.816988016614e-15       5.398708663184e-16      -8.238173343948e-17 
 1354       9.764653625840e-11       3.499836341772e-12      -8.714323406839e-12       0.000000000000e+00       1.811576756948e-15       5.411555493483e-16      -8.180071308724e-17 
 1355       9.788851731902e-11       3.474305025262e-12      -8.748254900666e-12       0.000000000000e+00       1.806184947600e-15       5.424115586726e-16      -8.121416979818e-17 
 1356       9.813231454063e-11       3.448528397742e-12      -8.780097718016e-12       0.000000000000e+00       1.800812485329e-15       5.436378673297e-16      -8.062221531738e-17 
 1357       9.837774591154e-11       3.422516503102e-12      -8.809830337953e-12       0.000000000000e+00       1.795459265633e-15       5.448334428911e-16      -8.002496213200e-17 
 1358       9.862462831735e-11       3.396279448138e-12      -8.837431154527e-12       0.000000000000e+00       1.790125182743e-15       5.459972474521e-16      -7.942252347276e-17 
 1359       9.887277753891e-11       3.369827402670e-12      -8.862878476644e-12       0.000000000000e+00       1.784810129621e-15       5.471282376221e-16      -7.881501331531e-17 
 1360       9.912200825025e-11       3.343170599655e-12      -8.886150527935e-12       0.000000000000e+00       1.779513997956e-15       5.482253645143e-16      -7.820254638163e-17 
 1361       9.937213401656e-11       3.316319335309e-12      -8.907225446627e-12       0.000000000000e+00       1.774236678161e-15       5.492875737370e-16      -7.758523814147e-17 
 1362       9.962296729213e-11       3.289283969221e-12      -8.926081285409e-12       0.000000000000e+00       1.768978059374e-15       5.503138053831e-16      -7.696320481374e-17 
 1363       9.987432795118e-11       3.262074783075e-12      -8.942701611820e-12       0.000000000000e+00       1.763738039323e-15       5.513030366155e-16      -7.633655956933e-17 
 1364       1.001260689846e-10       3.234701554905e-12      -8.957092375409e-12       0.000000000000e+00       1.758516554071e-15       5.522544099426e-16      -7.570540109203e-17 
 1365       1.003780510750e-10       3.207173980507e-12      -8.969265221267e-12       0.000000000000e+00       1.753313548586e-15       5.531671063000e-16      -7.506982489769e-17 
 1366       1.006301340868e-10       3.179501814527e-12      -8.979231906165e-12       0.000000000000e+00       1.748128966895e-15       5.540403025729e-16      -7.442992712286e-17 
 1367       1.008821770655e-10       3.151694870577e-12      -8.987004298783e-12       0.000000000000e+00       1.742962752083e-15       5.548731715897e-16      -7.378580452592e-17 
 1368       1.011340382355e-10       3.123763021335e-12      -8.992594379939e-12       0.000000000000e+00       1.737814846291e-15       5.556648821148e-16      -7.313755448829e-17 
 1369       1.013855749991e-10       3.095716198663e-12      -8.996014242826e-12       0.000000000000e+00       1.732685190712e-15       5.564145988416e-16      -7.248527501555e-17 
 1370       1.016366439347e-10       3.067564393708e-12      -8.997276093234e-12       0.000000000000e+00       1.727573725588e-15       5.571214823857e-16      -7.182906473864e-17 
 1371       1.018871007954e-10       3.039317657014e-12      -8.996392249790e-12       0.000000000000e+00       1.722480390214e-15       5.577846892780e-16      -7.116902291501e-17 
 1372       1.021368005075e-10       3.010986098631e-12      -8.993375144183e-12       0.000000000000e+00       1.717405122926e-15       5.584033719573e-16      -7.050524942977e-17 
 1373       1.023855971691e-10       2.982579888219e-12      -8.988237321395e-12       0.000000000000e+00       1.712347861108e-15       5.589766787640e-16      -6.983784479689e-17 
 1374       1.026333440483e-10       2.954109255165e-12      -8.980991439937e-12       0.000000000000e+00       1.707308541184e-15       5.595037539326e-16      -6.916691016034e-17 
 1375       1.028798935822e-10       2.925584488684e-12      -8.971650272073e-12       0.000000000000e+00       1.702287098619e-15       5.599837375851e-16      -6.849254729525e-17 
 1376       1.031250973749e-10       2.897015937930e-12      -8.960226704058e-12       0.000000000000e+00       1.697283467914e-15       5.604157657238e-16      -6.781485860908e-17 
 1377       1.033688061962e-10       2.868414012107e-12      -8.946733736361e-12       0.000000000000e+00       1.692297582607e-15       5.607989702246e-16      -6.713394714282e-17 
 1378       1.036108699804e-10       2.839789180572e-12      -8.931184483905e-12       0.000000000000e+00       1.687329375268e-15       5.611324788298e-16      -6.644991657208e-17 
 1379       1.038511378242e-10       2.811151972951e-12      -8.913592176290e-12       0.000000000000e+00       1.682378777499e-15       5.614154151414e-16      -6.576287120832e-17 
 1380       1.040894579858e-10       2.782512979241e-12      -8.893970158028e-12       0.000000000000e+00       1.677445719930e-15       5.616468986137e-16      -6.507291600000e-17 
 1381       1.043256778830e-10       2.753882849921e-12      -8.872331888772e-12       0.000000000000e+00       1.672530132217e-15       5.618260445469e-16      -6.438015653371e-17 
 1382       1.045596440917e-10       2.725272296063e-12      -8.848690943550e-12       0.000000000000e+00       1.667631943042e-15       5.619519640800e-16      -6.368469903539e-17 
 1383       1.047912023449e-10       2.696692089436e-12      -8.823061012993e-12       0.000000000000e+00       1.662751080109e-15       5.620237641835e-16      -6.298665037144e-17 
 1384       1.050201975306e-10       2.668153062618e-12      -8.795455903567e-12       0.000000000000e+00       1.657887470141e-15       5.620405476527e-16      -6.228611804993e-17 
 1385       1.052464736906e-10       2.639666109104e-12      -8.765889537802e-12       0.000000000000e+00       1.653041038879e-15       5.620014131010e-16      -6.158321022173e-17 
 1386       1.054698740190e-10       2.611242183413e-12      -8.734375954526e-12       0.000000000000e+00       1.648211711081e-15       5.619054549524e-16      -6.087803568170e-17 
 1387       1.056902408605e-10       2.582892301199e-12      -8.700929309096e-12       0.000000000000e+00       1.643399410518e-15       5.617517634351e-16      -6.017070386984e-17 
 1388       1.059074157093e-10       2.554627539356e-12      -8.665563873625e-12       0.000000000000e+00       1.638604059970e-15       5.615394245740e-16      -5.946132487246e-17 
 1389       1.061212392072e-10       2.526459036130e-12      -8.628294037216e-12       0.000000000000e+00       1.633825581229e-15       5.612675201843e-16      -5.875000942334e-17 
 1390       1.063315511424e-10       2.498397991228e-12      -8.589134306195e-12       0.000000000000e+00       1.629063895093e-15       5.609351278640e-16      -5.803686890489e-17 
 1391       1.065381904477e-10       2.470455665923e-12      -8.548099304334e-12       0.000000000000e+00       1.624318921365e-15       5.605413209876e-16      -5.732201534934e-17 
 1392       1.067409951993e-10       2.442643383166e-12      -8.505203773093e-12       0.000000000000e+00       1.619590578850e-15       5.600851686985e-16      -5.660556143987e-17 
 1393       1.069398026152e-10       2.414972527690e-12      -8.460462571841e-12       0.000000000000e+00       1.614878785353e-15       5.595657359023e-16      -5.588762051181e-17 
 1394       1.071344490537e-10       2.387454546126e-12      -8.413890678093e-12       0.000000000000e+00       1.610183457677e-15       5.589820832600e-16      -5.516830655376e-17 
 1395       1.073247700116e-10       2.360100947104e-12      -8.365503187737e-12       0.000000000000e+00       1.605504511624e-15       5.583332671809e-16      -5.444773420881e-17 
 1396       1.075106001235e-10       2.332923301367e-12      -8.315315315270e-12       0.000000000000e+00       1.600841861985e-15       5.576183398157e-16      -5.372601877565e-17 
 1397       1.076917731593e-10       2.305933241877e-12      -8.263342394023e-12       0.000000000000e+00       1.596195422547e-15       5.568363490493e-16      -5.300327620977e-17 
 1398       1.078681220236e-10       2.279142463922e-12      -8.209599876397e-12       0.000000000000e+00       1.591565106083e-15       5.559863384944e-16      -5.227962312461e-17 
 1399       1.080394787534e-10       2.252562725230e-12      -8.154103334089e-12       0.000000000000e+00       1.586950824355e-15       5.550673474839e-16      -5.155517679274e-17 
 1400       1.082056745175e-10       2.226205846071e-12      -8.096868458327e-12       0.000000000000e+00       1.582352488109e-15       5.540784110644e-16      -5.083005514700e-17 
 1401       1.083665396141e-10       2.200083709371e-12      -8.037911060100e-12       0.000000000000e+00       1.577770007076e-15       5.530185599891e-16      -5.010437678169e-17 
 1402       1.085219231957e-10       2.174207186082e-12      -7.977249717636e-12       0.000000000000e+00       1.573203297865e-15       5.518874285507e-16      -4.937824814856e-17 
 1403       1.086717526705e-10       2.148582898817e-12      -7.914913748588e-12       0.000000000000e+00       1.568652307748e-15       5.506870850304e-16      -4.865172499644e-17 
 1404       1.088159749173e-10       2.123216424677e-12      -7.850935321463e-12       0.000000000000e+00       1.564116991123e-15       5.494202203280e-16      -4.792485053173e-17 
 1405       1.089545366159e-10       2.098113366962e-12      -7.785346816311e-12       0.000000000000e+00       1.559597301631e-15       5.480895418847e-16      -4.719766818742e-17 
 1406       1.090873842466e-10       2.073279355214e-12      -7.718180825119e-12       0.000000000000e+00       1.555093192157e-15       5.466977737127e-16      -4.647022162350e-17 
 1407       1.092144640901e-10       2.048720045267e-12      -7.649470152204e-12       0.000000000000e+00       1.550604614829e-15       5.452476564259e-16      -4.574255472733e-17 
 1408       1.093357222269e-10       2.024441119278e-12      -7.579247814600e-12       0.000000000000e+00       1.546131521014e-15       5.437419472696e-16      -4.501471161404e-17 
 1409       1.094511045374e-10       2.000448285784e-12      -7.507547042458e-12       0.000000000000e+00       1.541673861318e-15       5.421834201509e-16      -4.428673662687e-17 
 1410       1.095605567012e-10       1.976747279731e-12      -7.434401279432e-12       0.000000000000e+00       1.537231585582e-15       5.405748656689e-16      -4.355867433761e-17 
 1411       1.096640241970e-10       1.953343862529e-12      -7.359844183075e-12       0.000000000000e+00       1.532804642884e-15       5.389190911445e-16      -4.283056954692e-17 
 1412       1.097614523026e-10       1.930243822088e-12      -7.283909625232e-12       0.000000000000e+00       1.528392981534e-15       5.372189206507e-16      -4.210246728479e-17 
 1413       1.098527860940e-10       1.907452972862e-12      -7.206631692429e-12       0.000000000000e+00       1.523996549074e-15       5.354771950429e-16      -4.137441281086e-17 
 1414       1.099379704455e-10       1.884977155893e-12      -7.128044686269e-12       0.000000000000e+00       1.519615292276e-15       5.336967719887e-16      -4.064645161483e-17 
 1415       1.100169500295e-10       1.862822238857e-12      -7.048183123821e-12       0.000000000000e+00       1.515249157140e-15       5.318805259982e-16      -3.991862941683e-17 
 1416       1.100896693158e-10       1.840994116100e-12      -6.967081738016e-12       0.000000000000e+00       1.510898088892e-15       5.300313484543e-16      -3.919099216783e-17 
 1417       1.101560725718e-10       1.819498708686e-12      -6.884775478037e-12       0.000000000000e+00       1.506562031983e-15       5.281521476425e-16      -3.846358604998e-17 
 1418       1.102161038617e-10       1.798341964441e-12      -6.801299509711e-12       0.000000000000e+00       1.502240930088e-15       5.262458487813e-16      -3.773645747705e-17 
 1419       1.102697070465e-10       1.777529857991e-12      -6.716689215905e-12       0.000000000000e+00       1.497934726100e-15       5.243153940520e-16      -3.700965309475e-17 
 1420       1.103168257840e-10       1.757068390810e-12      -6.630980196913e-12       0.000000000000e+00       1.493643362136e-15       5.223637426293e-16      -3.628321978118e-17 
 1421       1.103574035277e-10       1.736963591261e-12      -6.544208270853e-12       0.000000000000e+00       1.489366779528e-15       5.203938707110e-16      -3.555720464716e-17 
 1422       1.103913835273e-10       1.717221514637e-12      -6.456409474059e-12       0.000000000000e+00       1.485104918825e-15       5.184087715485e-16      -3.483165503662e-17 
 1423       1.104187088281e-10       1.697848243208e-12      -6.367620061469e-12       0.000000000000e+00       1.480857719791e-15       5.164114554765e-16      -3.410661852702e-17 
 1424       1.104393222703e-10       1.678849886261e-12      -6.277876507024e-12       0.000000000000e+00       1.476625121401e-15       5.144049499436e-16      -3.338214292970e-17 
 1425       1.104531664897e-10       1.660232580145e-12      -6.187215504054e-12       0.000000000000e+00       1.472407061843e-15       5.123922995419e-16      -3.265827629027e-17 
 1426       1.104601839163e-10       1.642002488312e-12      -6.095673965676e-12       0.000000000000e+00       1.468203478514e-15       5.103765660378e-16      -3.193506688900e-17 
 1427       1.104603167749e-10       1.624165801362e-12      -6.003289025183e-12       0.000000000000e+00       1.464014308017e-15       5.083608284014e-16      -3.121256324119e-17 
 1428       1.104535070841e-10       1.606728737085e-12      -5.910098036436e-12       0.000000000000e+00       1.459839486163e-15       5.063481828371e-16      -3.049081409758e-17 
 1429       1.104396966565e-10       1.589697540502e-12      -5.816138574259e-12       0.000000000000e+00       1.455678947967e-15       5.043417428138e-16      -2.976986844470e-17 
 1430       1.104188270983e-10       1.573078483914e-12      -5.721448434832e-12       0.000000000000e+00       1.451532627644e-15       5.023446390946e-16      -2.904977550527e-17 
 1431       1.103908398088e-10       1.556877866937e-12      -5.626065636077e-12       0.000000000000e+00       1.447400458614e-15       5.003600197673e-16      -2.833058473860e-17 
 1432       1.103556759803e-10       1.541102016553e-12      -5.530028418059e-12       0.000000000000e+00       1.443282373491e-15       4.983910502744e-16      -2.761234584094e-17 
 1433       1.103132765979e-10       1.525757287145e-12      -5.433375243373e-12       0.000000000000e+00       1.439178304092e-15       4.964409134431e-16      -2.689510874589e-17 
 1434       1.102635824389e-10       1.510850060548e-12      -5.336144797538e-12       0.000000000000e+00       1.435088181426e-15       4.945128095157e-16      -2.617892362475e-17 
 1435       1.102065340727e-10       1.496386746086e-12      -5.238375989389e-12       0.000000000000e+00       1.431011935696e-15       4.926099561796e-16      -2.546384088696e-17 
 1436       1.101420718604e-10       1.482373780618e-12      -5.140107951469e-12       0.000000000000e+00       1.426949496298e-15       4.907355885973e-16      -2.474991118043e-17 
 1437       1.100701359549e-10       1.468817628579e-12      -5.041380040425e-12       0.000000000000e+00       1.422900791821e-15       4.888929594368e-16      -2.403718539194e-17 
 1438       1.099906663000e-10       1.455724782026e-12      -4.942231837393e-12       0.000000000000e+00       1.418865750038e-15       4.870853389015e-16      -2.332571464754e-17 
 1439       1.099036026304e-10       1.443101760679e-12      -4.842703148399e-12       0.000000000000e+00       1.414844297913e-15       4.853160147603e-16      -2.261555031290e-17 
 1440       1.098088844717e-10       1.430955111962e-12      -4.742834004746e-12       0.000000000000e+00       1.410836361595e-15       4.835882923781e-16      -2.190674399374e-17 
 1441       1.097064696449e-10       1.419290109057e-12      -4.642663287086e-12       0.000000000000e+00       1.406841872757e-15       4.819044955362e-16      -2.119934766332e-17 
 1442       1.095963899884e-10       1.408106830507e-12      -4.542224581565e-12       0.000000000000e+00       1.402860787702e-15       4.802629577404e-16      -2.049341404570e-17 
 1443       1.094786962014e-10       1.397404040908e-12      -4.441550282403e-12       0.000000000000e+00       1.398893068447e-15       4.786610004371e-16      -1.978899623714e-17 
 1444       1.093534393903e-10       1.387180489257e-12      -4.340672964711e-12       0.000000000000e+00       1.394938676401e-15       4.770959294244e-16      -1.908614757971e-17 
 1445       1.092206710696e-10       1.377434908925e-12      -4.239625384805e-12       0.000000000000e+00       1.390997572363e-15       4.755650348244e-16      -1.838492166168e-17 
 1446       1.090804431629e-10       1.368166017621e-12      -4.138440480516e-12       0.000000000000e+00       1.387069716518e-15       4.740655910557e-16      -1.768537231789e-17 
 1447       1.089328080034e-10       1.359372517359e-12      -4.037151371508e-12       0.000000000000e+00       1.383155068438e-15       4.725948568057e-16      -1.698755363016e-17 
 1448       1.087778183347e-10       1.351053094430e-12      -3.935791359586e-12       0.000000000000e+00       1.379253587079e-15       4.711500750031e-16      -1.629151992769e-17 
 1449       1.086155273115e-10       1.343206419368e-12      -3.834393929010e-12       0.000000000000e+00       1.375365230784e-15       4.697284727905e-16      -1.559732578741e-17 
 1450       1.084459885009e-10       1.335831146915e-12      -3.732992746813e-12       0.000000000000e+00       1.371489957275e-15       4.683272614966e-16      -1.490502603440e-17 
 1451       1.082692558825e-10       1.328925915991e-12      -3.631621663104e-12       0.000000000000e+00       1.367627723656e-15       4.669436366086e-16      -1.421467574231e-17 
 1452       1.080853838494e-10       1.322489349666e-12      -3.530314711393e-12       0.000000000000e+00       1.363778486411e-15       4.655747777447e-16      -1.352633023367e-17 
 1453       1.078944272092e-10       1.316520055118e-12      -3.429106108892e-12       0.000000000000e+00       1.359942201404e-15       4.642178486267e-16      -1.284004508037e-17 
 1454       1.076964411847e-10       1.311016623611e-12      -3.328030256837e-12       0.000000000000e+00       1.356118823872e-15       4.628699970522e-16      -1.215587610399e-17 
 1455       1.074914814143e-10       1.305977630456e-12      -3.227121740798e-12       0.000000000000e+00       1.352308308432e-15       4.615283548670e-16      -1.147387937620e-17 
 1456       1.072796039532e-10       1.301401634983e-12      -3.126415330989e-12       0.000000000000e+00       1.348510609073e-15       4.601900379377e-16      -1.079411121919e-17 
 1457       1.070608652742e-10       1.297287180506e-12      -3.025945982585e-12       0.000000000000e+00       1.344725679156e-15       4.588521461240e-16      -1.011662820601e-17 
 1458       1.068353222681e-10       1.293632794291e-12      -2.925748836033e-12       0.000000000000e+00       1.340953471417e-15       4.575117632513e-16      -9.441487160981e-18 
 1459       1.066030322447e-10       1.290436987527e-12      -2.825859217367e-12       0.000000000000e+00       1.337193937959e-15       4.561659570828e-16      -8.768745160100e-18 
 1460       1.063640529337e-10       1.287698255290e-12      -2.726312638516e-12       0.000000000000e+00       1.333447030256e-15       4.548117792921e-16      -8.098459531410e-18 
 1461       1.061184424853e-10       1.285415076513e-12      -2.627144797623e-12       0.000000000000e+00       1.329712699148e-15       4.534462654359e-16      -7.430687855399e-18 
 1462       1.058662594709e-10       1.283585913952e-12      -2.528391579354e-12       0.000000000000e+00       1.325990894845e-15       4.520664349259e-16      -6.765487965393e-18 
 1463       1.056075628841e-10       1.282209214156e-12      -2.430089055213e-12       0.000000000000e+00       1.322281566916e-15       4.506692910017e-16      -6.102917947941e-18 
 1464       1.053424121414e-10       1.281283407433e-12      -2.332273483852e-12       0.000000000000e+00       1.318584664299e-15       4.492518207029e-16      -5.443036143209e-18 
 1465       1.050708670829e-10       1.280806907821e-12      -2.234981311388e-12       0.000000000000e+00       1.314900135291e-15       4.478109948416e-16      -4.785901145373e-18 
 1466       1.047929879732e-10       1.280778113050e-12      -2.138249171714e-12       0.000000000000e+00       1.311227927552e-15       4.463437679749e-16      -4.131571803005e-18 
 1467       1.045088355018e-10       1.281195404516e-12      -2.042113886811e-12       0.000000000000e+00       1.307567988101e-15       4.448470783775e-16      -3.480107219464e-18 
 1468       1.042184707845e-10       1.282057147245e-12      -1.946612467060e-12       0.000000000000e+00       1.303920263313e-15       4.433178480136e-16      -2.831566753293e-18 
 1469       1.039219553638e-10       1.283361689863e-12      -1.851782111561e-12       0.000000000000e+00       1.300284698924e-15       4.417529825099e-16      -2.186010018601e-18 
 1470       1.036193512097e-10       1.285107364559e-12      -1.757660208439e-12       0.000000000000e+00       1.296661240022e-15       4.401493711275e-16      -1.543496885460e-18 
 1471       1.033107207203e-10       1.287292487063e-12      -1.664284335159e-12       0.000000000000e+00       1.293049831052e-15       4.385038867349e-16      -9.040874802948e-19 
 1472       1.029961267230e-10       1.289915356601e-12      -1.571692258841e-12       0.000000000000e+00       1.289450415810e-15       4.368133857800e-16      -2.678421862696e-19 
 1473       1.026756324751e-10       1.292974255874e-12      -1.479921936571e-12       0.000000000000e+00       1.285862937443e-15       4.350747082626e-16       3.651783563162e-19 
 1474       1.023493016642e-10       1.296467451018e-12      -1.389011515714e-12       0.000000000000e+00       1.282287338451e-15       4.332846777068e-16       9.949132496400e-19 
 1475       1.020171984098e-10       1.300393191576e-12      -1.298999334230e-12       0.000000000000e+00       1.278723560680e-15       4.314401011337e-16       1.621301337965e-18 
 1476       1.016793872631e-10       1.304749710465e-12      -1.209923920980e-12       0.000000000000e+00       1.275171545326e-15       4.295377690336e-16       2.244281207248e-18 
 1477       1.013359332085e-10       1.309535223943e-12      -1.121823996046e-12       0.000000000000e+00       1.271631232929e-15       4.275744553382e-16       2.863791184751e-18 
 1478       1.009869016642e-10       1.314747931579e-12      -1.034738471041e-12       0.000000000000e+00       1.268102563375e-15       4.255469173935e-16       3.479769338649e-18 
 1479       1.006323584826e-10       1.320386016215e-12      -9.487064494219e-13       0.000000000000e+00       1.264585475893e-15       4.234518959320e-16       4.092153477640e-18 
 1480       1.002723774385e-10       1.326446859515e-12      -8.637631237735e-13       0.000000000000e+00       1.261079914171e-15       4.212871022642e-16       4.700885183993e-18 
 1481       9.990706277072e-11       1.332924680161e-12      -7.799274226786e-13       0.000000000000e+00       1.257585841760e-15       4.190541905815e-16       5.305921957082e-18 
 1482       9.953652686432e-11       1.339812872247e-12      -6.972142423911e-13       0.000000000000e+00       1.254103226817e-15       4.167558149722e-16       5.907225189085e-18 
 1483       9.916088278551e-11       1.347104787516e-12      -6.156385388751e-13       0.000000000000e+00       1.250632037005e-15       4.143946448947e-16       6.504756142262e-18 
 1484       9.878024428266e-11       1.354793735283e-12      -5.352153278934e-13       0.000000000000e+00       1.247172239491e-15       4.119733652033e-16       7.098475948786e-18 
 1485       9.839472578748e-11       1.362872982359e-12      -4.559596850953e-13       0.000000000000e+00       1.243723800942e-15       4.094946761752e-16       7.688345610575e-18 
 1486       9.800444241624e-11       1.371335752979e-12      -3.778867461054e-13       0.000000000000e+00       1.240286687529e-15       4.069612935369e-16       8.274325999120e-18 
 1487       9.760950997097e-11       1.380175228723e-12      -3.010117066118e-13       0.000000000000e+00       1.236860864921e-15       4.043759484903e-16       8.856377855313e-18 
 1488       9.721004494061e-11       1.389384548443e-12      -2.253498224544e-13       0.000000000000e+00       1.233446298288e-15       4.017413877398e-16       9.434461789284e-18 
 1489       9.680616450222e-11       1.398956808190e-12      -1.509164097130e-13       0.000000000000e+00       1.230042952297e-15       3.990603735182e-16       1.000853828022e-17 
 1490       9.639798652215e-11       1.408885061134e-12      -7.772684479590e-14       0.000000000000e+00       1.226650791113e-15       3.963356836134e-16       1.057856767622e-17 
 1491       9.598562955723e-11       1.419162317493e-12      -5.796564528033e-15       0.000000000000e+00       1.223269778395e-15       3.935701113949e-16       1.114451019407e-17 
 1492       9.556921285598e-11       1.429781544455e-12       6.485893376064e-14       0.000000000000e+00       1.219899877299e-15       3.907664658404e-16       1.170632591916e-17 
 1493       9.514885635974e-11       1.440735666105e-12       1.342240921469e-13       0.000000000000e+00       1.216541050475e-15       3.879275715620e-16       1.226397480522e-17 
 1494       9.472468070394e-11       1.452017563349e-12       2.022832920258e-13       0.000000000000e+00       1.213193260063e-15       3.850562688326e-16       1.281741667422e-17 
 1495       9.429680721918e-11       1.463620073840e-12       2.690208540225e-13       0.000000000000e+00       1.209856467699e-15       3.821554136129e-16       1.336661121616e-17 
 1496       9.386535793250e-11       1.475535991900e-12       3.344210379042e-13       0.000000000000e+00       1.206530634505e-15       3.792278775774e-16       1.391151798892e-17 
 1497       9.343045556856e-11       1.487758068447e-12       3.984680424911e-13       0.000000000000e+00       1.203215721098e-15       3.762765481409e-16       1.445209641810e-17 
 1498       9.299222355075e-11       1.500279010921e-12       4.611460055688e-13       0.000000000000e+00       1.199911687578e-15       3.733043284852e-16       1.498830579680e-17 
 1499       9.255078600247e-11       1.513091483206e-12       5.224390037998e-13       0.000000000000e+00       1.196618493536e-15       3.703141375856e-16       1.552010528553e-17 
 1500       9.210626774825e-11       1.526188105558e-12       5.823310526350e-13       0.000000000000e+00       1.193336098049e-15       3.673089102368e-16       1.604745391195e-17 
 1501       9.165879431499e-11       1.539561454525e-12       6.408061062255e-13       0.000000000000e+00       1.190064459679e-15       3.642915970803e-16       1.657031057077e-17 
 1502       9.120849193308e-11       1.553204062880e-12       6.978480573345e-13       0.000000000000e+00       1.186803536471e-15       3.612651646301e-16       1.708863402356e-17 
 1503       9.075548753764e-11       1.567108419537e-12       7.534407372486e-13       0.000000000000e+00       1.183553285956e-15       3.582325952994e-16       1.760238289855e-17 
 1504       9.029990876969e-11       1.581266969481e-12       8.075679156897e-13       0.000000000000e+00       1.180313665146e-15       3.551968874274e-16       1.811151569051e-17 
 1505       8.984188397732e-11       1.595672113692e-12       8.602133007269e-13       0.000000000000e+00       1.177084630533e-15       3.521610553052e-16       1.861599076055e-17 
 1506       8.938154221689e-11       1.610316209069e-12       9.113605386877e-13       0.000000000000e+00       1.173866138090e-15       3.491281292027e-16       1.911576633595e-17 
 1507       8.891901325423e-11       1.625191568358e-12       9.609932140701e-13       0.000000000000e+00       1.170658143269e-15       3.461011553950e-16       1.961080051000e-17 
 1508       8.845442756579e-11       1.640290460069e-12       1.009094849454e-12       0.000000000000e+00       1.167460601000e-15       3.430831961887e-16       2.010105124181e-17 
 1509       8.798791633986e-11       1.655605108413e-12       1.055648905414e-12       0.000000000000e+00       1.164273465691e-15       3.400773299486e-16       2.058647635618e-17 
 1510       8.751961147772e-11       1.671127693215e-12       1.100638780428e-12       0.000000000000e+00       1.161096691224e-15       3.370866511239e-16       2.106703354340e-17 
 1511       8.704964559487e-11       1.686850349845e-12       1.144047810793e-12       0.000000000000e+00       1.157930230956e-15       3.341142702751e-16       2.154268035908e-17 
 1512       8.657815202218e-11       1.702765169145e-12       1.185859270535e-12       0.000000000000e+00       1.154774037719e-15       3.311633140999e-16       2.201337422398e-17 
 1513       8.610526480709e-11       1.718864197346e-12       1.226056371318e-12       0.000000000000e+00       1.151628063817e-15       3.282369254603e-16       2.247907242386e-17 
 1514       8.563111871479e-11       1.735139436002e-12       1.264622262361e-12       0.000000000000e+00       1.148492261025e-15       3.253382634084e-16       2.293973210929e-17 
 1515       8.515584922942e-11       1.751582841907e-12       1.301540030346e-12       0.000000000000e+00       1.145366580590e-15       3.224705032135e-16       2.339531029549e-17 
 1516       8.467959255523e-11       1.768186327025e-12       1.336792699330e-12       0.000000000000e+00       1.142250973226e-15       3.196368363882e-16       2.384576386215e-17 
 1517       8.420248561778e-11       1.784941758415e-12       1.370363230657e-12       0.000000000000e+00       1.139145389118e-15       3.168404707151e-16       2.429104955327e-17 
 1518       8.372466606514e-11       1.801840958150e-12       1.402234522871e-12       0.000000000000e+00       1.136049777917e-15       3.140846302729e-16       2.473112397699e-17 
 1519       8.324626644679e-11       1.818875811806e-12       1.432393647058e-12       0.000000000000e+00       1.132964092889e-15       3.113717428502e-16       2.516594990299e-17 
 1520       8.276739668666e-11       1.836038595191e-12       1.460844597659e-12       0.000000000000e+00       1.129888303399e-15       3.087009935727e-16       2.559551522139e-17 
 1521       8.228816144368e-11       1.853321650611e-12       1.487595664267e-12       0.000000000000e+00       1.126822382544e-15       3.060707477712e-16       2.601981416610e-17 
 1522       8.180866591962e-11       1.870717278524e-12       1.512655207467e-12       0.000000000000e+00       1.123766303017e-15       3.034793614413e-16       2.643884103391e-17 
 1523       8.132901585996e-11       1.888217737480e-12       1.536031658967e-12       0.000000000000e+00       1.120720037102e-15       3.009251812275e-16       2.685259018473e-17 
 1524       8.084931755477e-11       1.905815244041e-12       1.557733521732e-12       0.000000000000e+00       1.117683556679e-15       2.984065444078e-16       2.726105604166e-17 
 1525       8.036967783962e-11       1.923501972718e-12       1.577769370114e-12       0.000000000000e+00       1.114656833218e-15       2.959217788773e-16       2.766423309121e-17 
 1526       7.989020409643e-11       1.941270055902e-12       1.596147849986e-12       0.000000000000e+00       1.111639837780e-15       2.934692031331e-16       2.806211588345e-17 
 1527       7.941100425438e-11       1.959111583790e-12       1.612877678871e-12       0.000000000000e+00       1.108632541017e-15       2.910471262580e-16       2.845469903212e-17 
 1528       7.893218679078e-11       1.977018604319e-12       1.627967646077e-12       0.000000000000e+00       1.105634913171e-15       2.886538479052e-16       2.884197721486e-17 
